"","ID_IBGE","ID","Data.da.Apreensão","Tipo.de.local","Em.trânsito","EntVolunt","Ação","Coletivo","Cidade","UF","Região","Bioma","Defaunation","Latitude","Longitude","Código.municipio","Qtd","Grupo","Família","Espécie","Nome.comum","Species.family._weigth","Morto","ErroPreenchimento","IUCN","IBAMA","CITES.SP","CITES.FA","standard_city.x","state.x","Ano","Municipality","state.y","hunting.probability","Biome","Long","Lat","distance","dist_new","size","HPD","HDI","POV","Native_cover_1985","Native_cover_2018","natural.habitat","GLN","defaunation","roads","rivers","PA.proximity","gun.proxy","L.votes","B.votes","lights","elevation","veg.height","biomass.AG","phone.cover.area","phone.cover","HPI","phone.cover.cat","abund_log","biomass_log","hunting_prob_soc","hunting_prob_geo","hunting_prob_env","hunting.prob.calc","PRF_ratio","ratio_roads","standard_city.y"
"93",1400175,508,"31/10/2019 11:30","vr",1,"0",1,"0","Cantá","RR","Norte","Amazônia",0.448474513,0,0,0,2,"ma","Cuniculidae","Cuniculus paca / Paca"," Paca",8.17,"CA","Lançou como alimento","LC","LC","III","","Cantá","RR",2019,"Cantá-RR","RR",1,"Amazonia",-6054228497,2272836718,10786853,1020322757,7664831,2512384161,0.301,1111022072,7467063115,6594794599,0.860396609,-8722685158,0.448474513,1944013145,1624972317,4976535242,18.6,0.272345654,0.727654346,1101021566,1465697158,1687039216,2533614099,3811438626,2242168,0.457100065,"lower than 50%",0.762912206,2300688964,6332168832,4228087769,2081298062,0.048375986,7133333333,0.036693853,"Cantá"
"94",1400308,4871,"29/12/2024 17:20","vr",1,"0",1,"0","Mucajaí","RR","Norte","Amazônia",0.476308758,0,0,0,2,"av","Anatidae","NULL","",1.91,"CA","","NULL","NULL","NULL","","Mucajaí","RR",2024,"Mucajaí-RR","RR",0,"Amazonia",-6199678865,2510970975,111723941,1172278098,12337851,149799183,0.374,5568671923,1218315012,105704599,0.856750491,-1612690215,0.476308758,4978223349,296704382,8924393591,14922,0.211740934,0.788259066,9313390313,2170218594,1819134702,2744251208,148898326,5696415506,0.42937276,"from 50% to 75%",0.797691714,2233556335,6574095601,6803529282,2236622539,0.077675525,7133333333,0.014329075,"Mucajaí"
"95",1400308,3362,"25/04/2023 21:45","vr",1,"0",3,"0","Mucajaí","RR","Norte","Amazônia",0.476308758,0,0,0,1,"re","Podocnemididae","Podocnemis unifilis / Tracajá"," Tracajá",4.5,"CA","","VU","NT","II","","Mucajaí","RR",2023,"Mucajaí-RR","RR",0,"Amazonia",-6199678865,2510970975,111723941,1172278098,12337851,149799183,0.374,5568671923,1218315012,105704599,0.856750491,-1612690215,0.476308758,4978223349,296704382,8924393591,14922,0.211740934,0.788259066,9313390313,2170218594,1819134702,2744251208,148898326,5696415506,0.42937276,"from 50% to 75%",0.797691714,2233556335,6574095601,6803529282,2236622539,0.077675525,7133333333,0.014329075,"Mucajaí"
"96",1400308,1670,"22/08/2020 18:00","vr",0,"0",2,"0","Mucajaí","RR","Norte","Amazônia",0.476308758,0,0,0,5,"av","NULL","NULL","",NA,"CA","","NULL","NULL","NULL","NULL","Mucajaí","RR",2020,"Mucajaí-RR","RR",0,"Amazonia",-6199678865,2510970975,111723941,1172278098,12337851,149799183,0.374,5568671923,1218315012,105704599,0.856750491,-1612690215,0.476308758,4978223349,296704382,8924393591,14922,0.211740934,0.788259066,9313390313,2170218594,1819134702,2744251208,148898326,5696415506,0.42937276,"from 50% to 75%",0.797691714,2233556335,6574095601,6803529282,2236622539,0.077675525,7133333333,0.014329075,"Mucajaí"
"97",1400472,3435,"17/12/2023 17:30","vr",1,"0",3,"0","Rorainópolis","RR","Norte","Amazônia",0.465690648,0,0,0,2,"ma","Dasypodidae / Chlamyphoridae","Tolypeutes sp. / Tatu-bola"," Tatu-bola",1.5,"CA","","","","","","Rorainópolis","RR",2023,"Rorainópolis-RR","RR",1,"Amazonia",-6101117501,0.038040997,109933412,1155108915,33579739,0.934700535,0.324,3775368226,3294447513,3198753456,0.952584371,-9569405773,0.465690648,4116652544,3774830887,575161543,19232,0.266819934,0.733180066,9073494918,6358202568,2042500288,2504546665,1518188255,4674376544,0.449001178,"lower than 50%",0.808654715,2082851258,6354226843,1851057102,2499266963,0.210795408,7133333333,0.017327995,"Rorainópolis"
"98",1400472,3435,"17/12/2023 17:30","vr",1,"0",3,"0","Rorainópolis","RR","Norte","Amazônia",0.465690648,0,0,0,1,"av","Cracidae","Crax fasciolata / Mutum-de-penacho"," Mutum-de-penacho",3,"CA","","VU","LC","","","Rorainópolis","RR",2023,"Rorainópolis-RR","RR",1,"Amazonia",-6101117501,0.038040997,109933412,1155108915,33579739,0.934700535,0.324,3775368226,3294447513,3198753456,0.952584371,-9569405773,0.465690648,4116652544,3774830887,575161543,19232,0.266819934,0.733180066,9073494918,6358202568,2042500288,2504546665,1518188255,4674376544,0.449001178,"lower than 50%",0.808654715,2082851258,6354226843,1851057102,2499266963,0.210795408,7133333333,0.017327995,"Rorainópolis"
"99",1400472,1901,"20/05/2020 11:00","vr",1,"0",1,"0","Rorainópolis","RR","Norte","Amazônia",0.465690648,0,0,0,1,"ma","Cuniculidae","Cuniculus paca / Paca"," Paca",8.17,"CA","","LC","LC","III","","Rorainópolis","RR",2020,"Rorainópolis-RR","RR",1,"Amazonia",-6101117501,0.038040997,109933412,1155108915,33579739,0.934700535,0.324,3775368226,3294447513,3198753456,0.952584371,-9569405773,0.465690648,4116652544,3774830887,575161543,19232,0.266819934,0.733180066,9073494918,6358202568,2042500288,2504546665,1518188255,4674376544,0.449001178,"lower than 50%",0.808654715,2082851258,6354226843,1851057102,2499266963,0.210795408,7133333333,0.017327995,"Rorainópolis"
"100",1400472,1029,"15/11/2020 08:00","vr",1,"0",1,"0","Rorainópolis","RR","Norte","Amazônia",0.465690648,0,0,0,2,"ma","Dasypodidae / Chlamyphoridae","NULL","",4.2,"CA","","NULL","NULL","NULL","","Rorainópolis","RR",2020,"Rorainópolis-RR","RR",1,"Amazonia",-6101117501,0.038040997,109933412,1155108915,33579739,0.934700535,0.324,3775368226,3294447513,3198753456,0.952584371,-9569405773,0.465690648,4116652544,3774830887,575161543,19232,0.266819934,0.733180066,9073494918,6358202568,2042500288,2504546665,1518188255,4674376544,0.449001178,"lower than 50%",0.808654715,2082851258,6354226843,1851057102,2499266963,0.210795408,7133333333,0.017327995,"Rorainópolis"
"101",1500602,1842,"07/07/2020 13:20","zr",0,"0",3,"0","Altamira","PA","Norte","Amazônia",0.502157823,0,0,0,1,"ma","Dasypodidae / Chlamyphoridae","NULL","",4.2,"CA","","NULL","NULL","NULL","","Altamira","PA",2020,"Altamira-PA","PA",1,"Amazonia",-5388668321,-6486171806,44778655,9537190532,159533306,0.735395028,0.386,101005487,1572158549,1501699903,0.941308082,-7045864581,0.502157823,1464031163,6625170637,2883984362,68922,0.375237945,0.624762055,9632754207,2652013759,2331995626,2792712012,0.348091352,8627317561,0.350843949,"larger than 75%",0.804530012,2109049369,592143515,879273604,2839670057,1,34375,0.002347969,"Altamira"
"102",1500602,894,"24/08/2018 00:00","vr",1,"0",1,"0","Altamira","PA","Norte","Amazônia",0.502157823,0,0,0,1,"ma","Cervidae","Mazama americana / Veado-mateiro"," Veado-mateiro",22.79,"CA","Não lançou a apreensão","DD","DD","","","Altamira","PA",2018,"Altamira-PA","PA",1,"Amazonia",-5388668321,-6486171806,44778655,9537190532,159533306,0.735395028,0.386,101005487,1572158549,1501699903,0.941308082,-7045864581,0.502157823,1464031163,6625170637,2883984362,68922,0.375237945,0.624762055,9632754207,2652013759,2331995626,2792712012,0.348091352,8627317561,0.350843949,"larger than 75%",0.804530012,2109049369,592143515,879273604,2839670057,1,34375,0.002347969,"Altamira"
"103",1500602,1842,"07/07/2020 13:20","zr",0,"0",3,"0","Altamira","PA","Norte","Amazônia",0.502157823,0,0,0,1,"ma","Tayassuidae","NULL","",32.23,"CA","","NULL","NULL","NULL","II","Altamira","PA",2020,"Altamira-PA","PA",1,"Amazonia",-5388668321,-6486171806,44778655,9537190532,159533306,0.735395028,0.386,101005487,1572158549,1501699903,0.941308082,-7045864581,0.502157823,1464031163,6625170637,2883984362,68922,0.375237945,0.624762055,9632754207,2652013759,2331995626,2792712012,0.348091352,8627317561,0.350843949,"larger than 75%",0.804530012,2109049369,592143515,879273604,2839670057,1,34375,0.002347969,"Altamira"
"104",1500602,4433,"17/06/2024 11:30","zr",0,"0",3,"0","Altamira","PA","Norte","Amazônia",0.502157823,0,0,0,1,"ma","Dasypodidae / Chlamyphoridae","NULL","",4.2,"CA","","NULL","NULL","NULL","","Altamira","PA",2024,"Altamira-PA","PA",1,"Amazonia",-5388668321,-6486171806,44778655,9537190532,159533306,0.735395028,0.386,101005487,1572158549,1501699903,0.941308082,-7045864581,0.502157823,1464031163,6625170637,2883984362,68922,0.375237945,0.624762055,9632754207,2652013759,2331995626,2792712012,0.348091352,8627317561,0.350843949,"larger than 75%",0.804530012,2109049369,592143515,879273604,2839670057,1,34375,0.002347969,"Altamira"
"105",1500602,3755,"03/11/2023 22:45","vr",0,"0",4,"0","Altamira","PA","Norte","Amazônia",0.502157823,0,0,0,1,"ma","Cuniculidae","Cuniculus paca / Paca"," Paca",8.17,"CA","Não lançou a apreensão","LC","LC","III","","Altamira","PA",2023,"Altamira-PA","PA",1,"Amazonia",-5388668321,-6486171806,44778655,9537190532,159533306,0.735395028,0.386,101005487,1572158549,1501699903,0.941308082,-7045864581,0.502157823,1464031163,6625170637,2883984362,68922,0.375237945,0.624762055,9632754207,2652013759,2331995626,2792712012,0.348091352,8627317561,0.350843949,"larger than 75%",0.804530012,2109049369,592143515,879273604,2839670057,1,34375,0.002347969,"Altamira"
"106",1503077,3470,"09/05/2023 14:00","zr",0,"0",3,"0","Garrafão do Norte","PA","Norte","Amazônia",0.468311077,0,0,0,1,"av","NULL","NULL","",4.2,"CA","","NULL","NULL","NULL","NULL","Garrafão Do Norte","PA",2023,"Garrafão_do_Norte-PA","PA",1,"Amazonia",-4707597679,-2168305805,11428754,1722075679,1608014,1626540565,0.183,1007031177,9956097404,4925532,0.306311512,-5030565404,0.468311077,1261450618,0,1118597488,31566,0.732065953,0.267934047,1350828729,8003991597,4591346735,1084919654,404911877,7162985152,0.282718671,"from 50% to 75%",0.822863822,2126659584,4497020564,8899942158,6374665058,0.010241572,34375,0.027250373,"Garrafão Do Norte"
"107",1503077,3470,"09/05/2023 14:00","zr",0,"0",3,"0","Garrafão do Norte","PA","Norte","Amazônia",0.468311077,0,0,0,57,"ma","Dasypodidae / Chlamyphoridae","NULL","",NA,"CA","","NULL","NULL","NULL","","Garrafão Do Norte","PA",2023,"Garrafão_do_Norte-PA","PA",1,"Amazonia",-4707597679,-2168305805,11428754,1722075679,1608014,1626540565,0.183,1007031177,9956097404,4925532,0.306311512,-5030565404,0.468311077,1261450618,0,1118597488,31566,0.732065953,0.267934047,1350828729,8003991597,4591346735,1084919654,404911877,7162985152,0.282718671,"from 50% to 75%",0.822863822,2126659584,4497020564,8899942158,6374665058,0.010241572,34375,0.027250373,"Garrafão Do Norte"
"108",1503457,3632,"16/09/2023 00:50","vr",1,"0",1,"0","Ipixuna do Pará","PA","Norte","Amazônia",0.5383418,0,0,0,1,"ma","Caviidae","Hydrochoerus hydrochaeris / Capivara"," Capivara",48.14,"CA","Não apreendeu o animal morto","LC","LC","","","Ipixuna Do Pará","PA",2023,"Ipixuna_do_Pará-PA","PA",1,"Amazonia",-4792154625,-2805778162,19284075,2536414645,5215555,1287878279,0.268,1007031177,4392229885,3153136328,0.604563911,-1239093557,0.5383418,30513242,8997752569,5741171322,12.83,0.658441328,0.341558672,122529511,6813455258,1393731295,1898842285,1530043746,527157222,0.336274954,"from 50% to 75%",0.837447608,2296231572,4790921232,2878218287,1736411943,0.032973147,34375,0.011265601,"Ipixuna Do Pará"
"109",1503457,2995,"19/10/2022 11:46","vr",1,"0",1,"0","Ipixuna do Pará","PA","Norte","Amazônia",0.5383418,0,0,0,1,"ma","Caviidae","Hydrochoerus hydrochaeris / Capivara"," Capivara",48.14,"CA","","LC","LC","","","Ipixuna Do Pará","PA",2022,"Ipixuna_do_Pará-PA","PA",1,"Amazonia",-4792154625,-2805778162,19284075,2536414645,5215555,1287878279,0.268,1007031177,4392229885,3153136328,0.604563911,-1239093557,0.5383418,30513242,8997752569,5741171322,12.83,0.658441328,0.341558672,122529511,6813455258,1393731295,1898842285,1530043746,527157222,0.336274954,"from 50% to 75%",0.837447608,2296231572,4790921232,2878218287,1736411943,0.032973147,34375,0.011265601,"Ipixuna Do Pará"
"110",1503457,2995,"19/10/2022 11:46","vr",1,"0",1,"0","Ipixuna do Pará","PA","Norte","Amazônia",0.5383418,0,0,0,1,"ma","Cebidae","NULL","",1.2,"CA","","NULL","NULL","NULL","II","Ipixuna Do Pará","PA",2022,"Ipixuna_do_Pará-PA","PA",1,"Amazonia",-4792154625,-2805778162,19284075,2536414645,5215555,1287878279,0.268,1007031177,4392229885,3153136328,0.604563911,-1239093557,0.5383418,30513242,8997752569,5741171322,12.83,0.658441328,0.341558672,122529511,6813455258,1393731295,1898842285,1530043746,527157222,0.336274954,"from 50% to 75%",0.837447608,2296231572,4790921232,2878218287,1736411943,0.032973147,34375,0.011265601,"Ipixuna Do Pará"
"111",1503457,3632,"16/09/2023 00:50","vr",1,"0",1,"0","Ipixuna do Pará","PA","Norte","Amazônia",0.5383418,0,0,0,3,"ma","Cuniculidae","Cuniculus paca / Paca"," Paca",8.17,"CA","Não apreendeu o animal morto","LC","LC","III","","Ipixuna Do Pará","PA",2023,"Ipixuna_do_Pará-PA","PA",1,"Amazonia",-4792154625,-2805778162,19284075,2536414645,5215555,1287878279,0.268,1007031177,4392229885,3153136328,0.604563911,-1239093557,0.5383418,30513242,8997752569,5741171322,12.83,0.658441328,0.341558672,122529511,6813455258,1393731295,1898842285,1530043746,527157222,0.336274954,"from 50% to 75%",0.837447608,2296231572,4790921232,2878218287,1736411943,0.032973147,34375,0.011265601,"Ipixuna Do Pará"
"112",1503457,3632,"16/09/2023 00:50","vr",1,"0",1,"0","Ipixuna do Pará","PA","Norte","Amazônia",0.5383418,0,0,0,1,"re","Geoemydidae","Rhinoclemmys punctularia / Perema"," Perema",2,"CA","Não apreendeu o animal morto",NA,"LC","","","Ipixuna Do Pará","PA",2023,"Ipixuna_do_Pará-PA","PA",1,"Amazonia",-4792154625,-2805778162,19284075,2536414645,5215555,1287878279,0.268,1007031177,4392229885,3153136328,0.604563911,-1239093557,0.5383418,30513242,8997752569,5741171322,12.83,0.658441328,0.341558672,122529511,6813455258,1393731295,1898842285,1530043746,527157222,0.336274954,"from 50% to 75%",0.837447608,2296231572,4790921232,2878218287,1736411943,0.032973147,34375,0.011265601,"Ipixuna Do Pará"
"113",1503606,2776,"04/09/2022 20:40","vr",1,"0",1,"0","Itaituba","PA","Norte","Amazônia",0.429817688,0,0,0,2,"ma","Dasypodidae / Chlamyphoridae","NULL","",4.2,"CA","","NULL","NULL","NULL","","Itaituba","PA",2022,"Itaituba-PA","PA",1,"Amazonia",-564967153,-5871135292,82650102,1115622194,62042472,1636636915,0.355,1007031177,6044678742,5765005491,0.929203061,-2796732508,0.429817688,8252909666,571612037,2932775793,31516,0.375527721,0.624472279,9391603482,2017153497,2520604134,3063340764,1248208495,8158162213,0.410664965,"larger than 75%",0.791177956,2172597135,5920278403,3419723705,3061445371,0.389189615,34375,0.004165198,"Itaituba"
"114",1503705,3174,"17/10/2022 11:20","vr",1,"0",1,"0","Itupiranga","PA","Norte","Amazônia",0.499231112,0,0,0,1,"ma","Cuniculidae","Cuniculus paca / Paca"," Paca",8.17,"CA","","LC","LC","III","","Itupiranga","PA",2022,"Itupiranga-PA","PA",1,"Amazonia",-4986970606,-5114824257,47303748,5634230542,7880109,678150518,0.258,9096811773,723364712,3522245229,0.446979252,-3711401891,0.499231112,1842555546,1769509594,9862948805,29.4,0.605522167,0.394477833,1138264739,1578365052,1012245459,1619319181,1025146741,5774712712,0.312864707,"from 50% to 75%",0.816686357,2195051858,5002168172,4346733933,1287841822,0.0496195,34375,0.018656154,"Itupiranga"
"115",1503705,3573,"14/08/2023 22:29","vr",1,"0",1,"0","Itupiranga","PA","Norte","Amazônia",0.499231112,0,0,0,1,"ma","Dasypodidae / Chlamyphoridae","NULL","",4.2,"CA","","NULL","NULL","NULL","","Itupiranga","PA",2023,"Itupiranga-PA","PA",1,"Amazonia",-4986970606,-5114824257,47303748,5634230542,7880109,678150518,0.258,9096811773,723364712,3522245229,0.446979252,-3711401891,0.499231112,1842555546,1769509594,9862948805,29.4,0.605522167,0.394477833,1138264739,1578365052,1012245459,1619319181,1025146741,5774712712,0.312864707,"from 50% to 75%",0.816686357,2195051858,5002168172,4346733933,1287841822,0.0496195,34375,0.018656154,"Itupiranga"
"116",1504208,907,"24/06/2018 18:00","vr",1,"0",1,"0","Marabá","PA","Norte","Amazônia",0.460533647,0,0,0,1,"ma","Dasypodidae / Chlamyphoridae","NULL","",4.2,"CA","","NULL","NULL","NULL","","Marabá","PA",2018,"Marabá-PA","PA",1,"Amazonia",-5001696035,-5629799735,49332411,622296797,15128058,190152629,0.401,9096811773,1388340204,696696762,0.460532847,-6916434415,0.460533647,5152680978,4811268545,7299012872,60702,0.469810229,0.530189771,1522976055,2017690749,970245429,1653603191,1145171774,8981428616,0.280770766,"larger than 75%",0.821617276,2337134347,5543913945,8341296066,1238456088,0.095032572,34375,0.006671284,"Marabá"
"117",1504455,3209,"15/11/2022 13:30","vr",1,"0",1,"0","Medicilândia","PA","Norte","Amazônia",0.524953442,0,0,0,1,"ma","Dasypodidae / Chlamyphoridae","Dasypus novemcinctus / Tatu-galinha"," Tatu-galinha",4.2,"CA","","LC","LC","","","Medicilândia","PA",2022,"Medicilândia-PA","PA",1,"Amazonia",-5319499824,-316021317,51262897,6522601108,8272629,3910123372,0.293,9096811773,7920131573,6478383666,0.783110625,-1441747908,0.524953442,1820432253,6793400242,1064180612,27412,0.327047378,0.672952622,8805263158,1644697157,2142675025,2898933621,2159765634,392240709,0.389864358,"lower than 50%",0.75074588,2009640388,6113806113,4563063481,2617057428,0.052242612,34375,0.018882878,"Medicilândia"
"118",1600303,885,"19/03/2018 14:41","vr",1,"0",1,"0","Macapá","AP","Norte","Amazônia",0.482656704,0,0,0,1,"ma","Dasyproctidae","NULL","",2.2,"CA","","NULL","NULL","NULL","","Macapá","AP",2018,"Macapá-AP","AP",1,"Amazonia",-5069178036,0.562753202,10708775,1529190754,6563849,7958089834,0.525,4167050485,5286529117,5060741542,0.771002127,-2257875747,0.482656704,4364694703,1118544074,1190741229,31512,0.452378584,0.547621416,1961014686,1565138093,648411495,1548143658,9094108245,958777153,0.433148708,"larger than 75%",0.77884666,2126741537,5613498978,3621303559,8600276564,0.041330695,74375,0.017040138,"Macapá"
"119",1600303,3562,"14/08/2023 22:10","vr",1,"0",1,"0","Macapá","AP","Norte","Amazônia",0.482656704,0,0,0,1,"ma","Caviidae","Hydrochoerus hydrochaeris / Capivara"," Capivara",48.14,"CA","","LC","LC","","","Macapá","AP",2023,"Macapá-AP","AP",1,"Amazonia",-5069178036,0.562753202,10708775,1529190754,6563849,7958089834,0.525,4167050485,5286529117,5060741542,0.771002127,-2257875747,0.482656704,4364694703,1118544074,1190741229,31512,0.452378584,0.547621416,1961014686,1565138093,648411495,1548143658,9094108245,958777153,0.433148708,"larger than 75%",0.77884666,2126741537,5613498978,3621303559,8600276564,0.041330695,74375,0.017040138,"Macapá"
"120",1600303,4464,"29/06/2024 19:40","vr",1,"0",1,"0","Macapá","AP","Norte","Amazônia",0.482656704,0,0,0,22,"av","Columbidae","Leptotila sp.","",0.145,"CA","Não lançou a apreensão","","","","","Macapá","AP",2024,"Macapá-AP","AP",1,"Amazonia",-5069178036,0.562753202,10708775,1529190754,6563849,7958089834,0.525,4167050485,5286529117,5060741542,0.771002127,-2257875747,0.482656704,4364694703,1118544074,1190741229,31512,0.452378584,0.547621416,1961014686,1565138093,648411495,1548143658,9094108245,958777153,0.433148708,"larger than 75%",0.77884666,2126741537,5613498978,3621303559,8600276564,0.041330695,74375,0.017040138,"Macapá"
"121",1600303,3166,"28/09/2022 01:59","vr",1,"0",3,"0","Macapá","AP","Norte","Amazônia",0.482656704,0,0,0,2,"ma","Dasypodidae / Chlamyphoridae","NULL","",4.2,"CA","","NULL","NULL","NULL","","Macapá","AP",2022,"Macapá-AP","AP",1,"Amazonia",-5069178036,0.562753202,10708775,1529190754,6563849,7958089834,0.525,4167050485,5286529117,5060741542,0.771002127,-2257875747,0.482656704,4364694703,1118544074,1190741229,31512,0.452378584,0.547621416,1961014686,1565138093,648411495,1548143658,9094108245,958777153,0.433148708,"larger than 75%",0.77884666,2126741537,5613498978,3621303559,8600276564,0.041330695,74375,0.017040138,"Macapá"
"122",1600303,2059,"07/09/2021 21:30","vr",1,"0",1,"0","Macapá","AP","Norte","Amazônia",0.482656704,0,0,0,1,"ma","Felidae","Panthera onca / Onça-pintada"," Onça-pintada",85,"CA","","NT","VU","I","II","Macapá","AP",2021,"Macapá-AP","AP",1,"Amazonia",-5069178036,0.562753202,10708775,1529190754,6563849,7958089834,0.525,4167050485,5286529117,5060741542,0.771002127,-2257875747,0.482656704,4364694703,1118544074,1190741229,31512,0.452378584,0.547621416,1961014686,1565138093,648411495,1548143658,9094108245,958777153,0.433148708,"larger than 75%",0.77884666,2126741537,5613498978,3621303559,8600276564,0.041330695,74375,0.017040138,"Macapá"
"123",1600303,1858,"02/01/2020 23:06","vr",1,"0",1,"0","Macapá","AP","Norte","Amazônia",0.482656704,0,0,0,1,"ma","Cuniculidae","Cuniculus paca / Paca"," Paca",8.17,"CA","","LC","LC","III","","Macapá","AP",2020,"Macapá-AP","AP",1,"Amazonia",-5069178036,0.562753202,10708775,1529190754,6563849,7958089834,0.525,4167050485,5286529117,5060741542,0.771002127,-2257875747,0.482656704,4364694703,1118544074,1190741229,31512,0.452378584,0.547621416,1961014686,1565138093,648411495,1548143658,9094108245,958777153,0.433148708,"larger than 75%",0.77884666,2126741537,5613498978,3621303559,8600276564,0.041330695,74375,0.017040138,"Macapá"
"124",1600303,4319,"26/05/2024 23:00","vr",1,"0",1,"0","Macapá","AP","Norte","Amazônia",0.482656704,0,0,0,1,"ma","Atelidae","Alouatta guariba / Bugio-marrom"," Bugio-marrom",5,"CA","","VU","VU","II","II","Macapá","AP",2024,"Macapá-AP","AP",1,"Amazonia",-5069178036,0.562753202,10708775,1529190754,6563849,7958089834,0.525,4167050485,5286529117,5060741542,0.771002127,-2257875747,0.482656704,4364694703,1118544074,1190741229,31512,0.452378584,0.547621416,1961014686,1565138093,648411495,1548143658,9094108245,958777153,0.433148708,"larger than 75%",0.77884666,2126741537,5613498978,3621303559,8600276564,0.041330695,74375,0.017040138,"Macapá"
"125",1600303,2773,"28/10/2022 09:30","vr",1,"0",1,"0","Macapá","AP","Norte","Amazônia",0.482656704,0,0,0,1,"ma","Dasypodidae / Chlamyphoridae","NULL","",4.2,"CA","Não apreendeu o animal morto","NULL","NULL","NULL","","Macapá","AP",2022,"Macapá-AP","AP",1,"Amazonia",-5069178036,0.562753202,10708775,1529190754,6563849,7958089834,0.525,4167050485,5286529117,5060741542,0.771002127,-2257875747,0.482656704,4364694703,1118544074,1190741229,31512,0.452378584,0.547621416,1961014686,1565138093,648411495,1548143658,9094108245,958777153,0.433148708,"larger than 75%",0.77884666,2126741537,5613498978,3621303559,8600276564,0.041330695,74375,0.017040138,"Macapá"
"126",1600303,2773,"28/10/2022 09:30","vr",1,"0",1,"0","Macapá","AP","Norte","Amazônia",0.482656704,0,0,0,1,"ma","Dasyproctidae","NULL","",2.2,"CA","Não apreendeu o animal morto","NULL","NULL","NULL","","Macapá","AP",2022,"Macapá-AP","AP",1,"Amazonia",-5069178036,0.562753202,10708775,1529190754,6563849,7958089834,0.525,4167050485,5286529117,5060741542,0.771002127,-2257875747,0.482656704,4364694703,1118544074,1190741229,31512,0.452378584,0.547621416,1961014686,1565138093,648411495,1548143658,9094108245,958777153,0.433148708,"larger than 75%",0.77884666,2126741537,5613498978,3621303559,8600276564,0.041330695,74375,0.017040138,"Macapá"
"127",1600501,3441,"03/12/2023 22:45","vr",1,"0",1,"0","Oiapoque","AP","Norte","Amazônia",0.540597431,0,0,0,1,"ma","Cuniculidae","Cuniculus paca / Paca"," Paca",8.17,"CA","","LC","LC","III","","Oiapoque","AP",2023,"Oiapoque-AP","AP",1,"Amazonia",-5189869075,311180784,7364725,9846024928,23034392,1238756378,0.388,1521892207,2239962218,2235837923,0.970652024,-4124295128,0.540597431,7776407932,1209492227,4217310848,7785,0.647133556,0.352866444,8293716881,1000159953,2591834029,3325099018,0.392031478,690699935,0.449669988,"from 50% to 75%",0.798439869,1904484326,4836060502,1269871392,3145201042,0.144778979,74375,0.009564184,"Oiapoque"
"128",1600501,4503,"31/08/2024 16:32","vr",1,"0",1,"0","Oiapoque","AP","Norte","Amazônia",0.540597431,0,0,0,1,"re","Alligatoridae","NULL","",35,"CA","","NULL","NULL","NULL","II","Oiapoque","AP",2024,"Oiapoque-AP","AP",1,"Amazonia",-5189869075,311180784,7364725,9846024928,23034392,1238756378,0.388,1521892207,2239962218,2235837923,0.970652024,-4124295128,0.540597431,7776407932,1209492227,4217310848,7785,0.647133556,0.352866444,8293716881,1000159953,2591834029,3325099018,0.392031478,690699935,0.449669988,"from 50% to 75%",0.798439869,1904484326,4836060502,1269871392,3145201042,0.144778979,74375,0.009564184,"Oiapoque"
"129",1600501,4503,"31/08/2024 16:32","vr",1,"0",1,"0","Oiapoque","AP","Norte","Amazônia",0.540597431,0,0,0,1,"ma","Cuniculidae","Cuniculus paca / Paca"," Paca",8.17,"CA","","LC","LC","III","","Oiapoque","AP",2024,"Oiapoque-AP","AP",1,"Amazonia",-5189869075,311180784,7364725,9846024928,23034392,1238756378,0.388,1521892207,2239962218,2235837923,0.970652024,-4124295128,0.540597431,7776407932,1209492227,4217310848,7785,0.647133556,0.352866444,8293716881,1000159953,2591834029,3325099018,0.392031478,690699935,0.449669988,"from 50% to 75%",0.798439869,1904484326,4836060502,1269871392,3145201042,0.144778979,74375,0.009564184,"Oiapoque"
"130",1600501,4391,"31/05/2024 23:25","vr",1,"0",1,"0","Oiapoque","AP","Norte","Amazônia",0.540597431,0,0,0,2,"ma","Procyonidae","Potos flavus / Jupará"," Jupará",3.5,"CA","Não lançou a apreensão","LC","LC","III","","Oiapoque","AP",2024,"Oiapoque-AP","AP",1,"Amazonia",-5189869075,311180784,7364725,9846024928,23034392,1238756378,0.388,1521892207,2239962218,2235837923,0.970652024,-4124295128,0.540597431,7776407932,1209492227,4217310848,7785,0.647133556,0.352866444,8293716881,1000159953,2591834029,3325099018,0.392031478,690699935,0.449669988,"from 50% to 75%",0.798439869,1904484326,4836060502,1269871392,3145201042,0.144778979,74375,0.009564184,"Oiapoque"
"131",1600535,307,"31/10/2018 23:10","vr",1,"0",1,"0","Porto Grande","AP","Norte","Amazônia",0.519545973,0,0,0,1,"ma","Cuniculidae","Cuniculus paca / Paca"," Paca",8.17,"CA","","LC","LC","III","","Porto Grande","AP",2018,"Porto_Grande-AP","AP",0,"Amazonia",-5166998321,0.58562844,13559321,2233338973,4428013,517771741,0.407,1521892207,4325414467,42597974,0.962011042,-6561706708,0.519545973,303122116,2174118579,7001906057,23906,0.554592721,0.445407279,9497017893,106210284,2515423007,3238855354,3027504125,6554860943,0.433084482,"from 50% to 75%",0.764888322,1846014119,5205472409,2444180265,3055353142,0.028193405,74375,0.024536316,"Porto Grande"
